reviews,rating
τηλεφωνο παιδι φυσαει πραγματικα σημερα παρελαβα προσφορα κωτσοβολο € κατοχος xiaomi mi φοβαμαι παω realme διοτι mi προδωσε πιστευω realme ανερχομενη δυναμη χωρο smartphone ελπιζω μεινω ευχαριστημενος συσκευη φορτιση λεω πυραυλος,5
χερι δειχνω αξιζω χρηματα ευρω περιεχω συσκευασια θηκη σιλικονης φαινεται προστατευω κινητο ατυχο δευτερη μερα πεφτω δυο μετρο επαθε μπαταρια κρατω χρηση δυο μερα κινητο φορτιζω απασχολησω διαρκειο φωτογραφια εξαιρετικα καλος βραδινος ληψει περασω λιγος καιρος επανελθω,5
κινητο αγοραστηκε προσφορο μεγαλος καταστηματο ευρω αρθρο α χωρι φπος τιμη πηγε ευρω τιμη συμφωνα χαρακτηριστικο προσφερω υπαρχω κατι καλυτερο παρα πολυ καλη ποιοτηα κατασκευη πρωτος κινητο κοσμο πιστοποιηση tüv εχω παρω mirror silver χρωμο ειναι απιστευτος λειτουργικο tελειο απλα Ελαφρυ χωρι διαφημισει ολος απαραιτητος χρειαζομαι καποιος καμια συγκριση xiaomi ειδικα λειτουργικο αλλα γενικοτερος oθονη eξαιρετικη super amoled οθονη τιμη αυτη βρισκω πολλος κινηα συνδυασμο χαρακτηριστικο photo camera παρος πολυ καλες φωτογραφιε πολυ καλη καμερας ειλικρινα περιμενας ειναι τοσος καλα δυο ακομα photo παρω καποιος μετανιωσω μπαταριας δυο μερα εβγαλε πανευκολα ειδικα φορτιση πω απιστευτο εχεις ξεχασω φορτισω ειναι μπαταριας θες φυγω απλα βαζεις λεπτας φτανω πλακο τρομερη φορτιση εχω κανονικα nfc sar ειναι w head w body κινητο εχω προστατευτικο οθονη προεγκατεστημενο απο εταιριο μεσα συσκευασιας εχω προστατευτικη θηκη face unlock finger επιβεβαιωνω οπως αναφερθηκε απο αλλον ειναι αστραπιαια ισως καλυτερτος value for money σιγουρα εχω αντιπαλο,5
ημερα κυκλοφορια αγοραστηκαν δυο χρωμαα τιμη ευρω τυχη ημερησιος προσφορα μεγαλος αλυσιδα τεχνολογια τιμη ευρω φορα εταιρεια λιγες ημερα χρηση μπορω λεω απολυτα ικανοποιημενος συσκευη μεσαιος κατηγοριας απολυτος vfm δω γελιομαστε κλασει ανωτερο xiaomi Samsung α δωσω παραπανω brand name καθομαι αναλυω specs λεω καθημερινος χρηση bt δεδομενα wifi ομιλια gps κρατω ανετα δυο ημερα λιγοτερη χρηση κρατω παρολο ασχολουμε ωρες ψαξιμο νεος κινητο καταφερα τελειωσω μπαταρια ημερα λογο ευχαριστος βγαζω διαφημισει θετικος εκπληξη προβλεψω εταιρια nfc reamle ui απλο λειτουργικο περιττος προσθηκε φορτιση αστραπη λεω ξεχνω βαλω βραδυ λεπτα πρωι πας δουλεια φτανω πηγαινω + μπαταρια ευχαριστη εκπληξη face unlock finger γινομαι αστραπιαια α τραγικο υπολοιπος αψογα οθονη δυο χρωμαα ομορφα ειναι iphone ειναι samsung flagship λεω αποφυγη αγορασω απαιτηση παραπανω και ενδοιασμου φευγω ημερα θηκη σιλικονη συσκευασια ξεκινημα αρχισω κυκλοφορω εμποριο θελω πηγαινω κατηγοριας λεφτα ευρω ρεαλιστικος τιμη χρονια εγγυηση μονοδρομος βαθμολογια αριστος δινω κατοχος realme pro,5
φορα συγκεκριμενη εταιρια λεω καλος λυση μεσης τιμη κινητο μπαταρια κρατω μερα χρηση κανω φωτογραφια διαμαντι επεξεργαστη πετω,5
φιλοι φιλε μαθαινω εταιρεια μηνας σκεφτομω παω realme pro καλο κινητο αποφασομαι περιμενω realme pro λογο αισθητηρας καμερας mp sony φακος realme pro samsung mp λεω φωτογραφια καλος ποιοτητα καλος redmi note pro βιντεο μπορω παραπονο τηλεφωνο ευρω θεμα μπαταρια ταχυτητα τηλεφωνο πραγματικα πετω κατηγοριας πιστευω συγκριθω ναυαρχιδα μεγαλες εταιρεια apple samsung hauwei θεμα μπαταρια απιστευτα καλο δικια χρηση gaming videos netflix social media γνωμη κινητο αξιζω πιστευω επομενος βημα εταιρεια,5
αλλαξω κινητα καλυτερος παρω,5
απλα τελειο λεφτα αξιζω παραπανω τηλεφωνο,5
κινητο χρηματο ειναι απιθανος πηρο πατερο οποιο ειχε ποτε κινητο αφης πηρα χρηση viber skype ραδιοφωνο κλησει κινητο ειναι απιστευτος ευρω εδωσα πραγματικα περιμενας τετοιος αισθηση χερι αλλα εμφανιση ενα κινητο τετοιας κατηγορια Μεχρι εγω εχω iphone ζηλεψα κινητο καμερας ειναι θαυμασιας ικανοποιησω καθε χρηστη διοτι εχω ευρυγωνιο φακο καλυτερο κιολας απο lg g ειχα καποτε αλλα ισως χανω λιγο παραπανω λεπτομεριος κανεις ζουμ βιντεο ειναι αξιοπρεπεστατος μπαταριας βγαζω μερα καλη χρηση γενικος ολη εμπειριας συσκευη ειναι ευκολη ατομας καθολος γνωσει απο smartphone kαθομαι σκεφτομαι μπορουσες παρω χρονι αυα λεφα γελαω νιωθω οτι εκλεψας μαγαζι χαχα Μπραβο samsung αυτη αναβαθμιση αυτα συσκευε χαμηλης κατηγορια,5
κινητο μηνα μπαταρια καλος κρατω φορτιζω γενικα γρηγορος κινητο παρατηρησα στιγμη ηχειο καλος σχεση προηγουμενος κινητο ειχο samsung galaxy a μειονεκτημα καμερα διοτι καλος ποιοτητο βιντεο φωτογραφια θελω παρω κινητο γρηγορο φορτιζω νοιαζει καμερα προτεινω ανεπιφυλακτα αποθηκευτικος χωρος ικανοποιητικος αναλυση καλος,2
μικρος σχετικα μεγεθος χρηση χρονο μπαταρια διαρκειο ωρα αναμονη φυσικα φταιω παντως καθημερινος χρονος ομιλια ξεπερνω ωρες διαρκειο ημερα σωζω ταχυφορτιση,2
αγορασα πατερας χρηση βασικα τηλεφωνο φωτογραφια χρησιμοποιω social media ebanking viber δυσκολευομαι συσκευη ανταπεξελθω απλος χρηση αξιοπιστη συσκευη αξιζω ευρω,5
βολικο μικρο αντεχω φωτογραφια βγαζω ωραιες ηχειο χαρα προσωπικα πεσω νερο δουλευω χαρα ατομο ψαχνω φθηνο καλο κινητο λυση,4
Κινητο μαθητη μεγαλες απαιτησει βολικο μεγεθος τσεπη απλος χρηση κληση social απλο κινητο απλος χρηση υπαρχω κολλημα μαρκα χρηματα καλυτερες επιλογη,4
απλα υπεροχος γρηγορο αντεχω πολυωρη χρηση μπαταρια φορτιζω εξαιρετικα ευχρηστος απολυτα ικανοποιημενη,5
λιγες μερα κατοχη εντυπωση κανω θετικος γρηγορη φορτιση απλα σπαω ωρα πηγαινω φωτογραφια τραβω σελφι μπροστινος αξιοσεβαστες κατηγοριας τηλεφωνο ομορφος disign ελαφρυ αποθηκευτικο χωρος αφησω ικανοποιημενη ηχειο τυπικος χρηση καλο γενικα πιστευω αξιζω λεφτα τιμη αγοραζω πληρωνω παιρνω προτεινω,5
καλο κινητο γονεις παιδι νεοτερος χρησιμοποιω σερφαρισμα σοσιαλ σπασω νευρο αργο θανατο συχνα κολλαω ομορφος βγαζω ικανοποιητικος φωτογραφια φορτιζω πατερας εδωσα ευχαριστημενος προσεχω ματι,3
παιδι παρτε χωρι σκεψη τελειος εγω παρω μηνα αξιζω φουλ χρηματα πεσω τιμη ειναι οτι καλυτερος κολλαω ποτε παρολο γεμισω εφαρμογης παιζω σχετικα απαιτητικα παιχνιδι cod mobile καμερα αρας βγαζω παρας καλος φωτογραφια δευτερη ultra wide φακο φουλ χρησιμη απολαυστικος χωραω περισσοτερος πραγμαα φωτο σελφι χωρις προβλημα μπαταρια κομπλε κρατω μερα μετριος χρηση παρολα φορτιζω υπερβολικα αυτο εκπλησει ιδιαιτερα οθονη χαρο καμια τεραστιος μικρος φωτεινοτητο υψηλος χρωμαα αναλυση ακρως ικανοποιητικα τιμη δακτυλικο αποτυπωμα αναγνωριση προσωπου αξιοπιστος παρτε κλειστα ματι,5
συνιστω ανεπιφυλακτα ηχειο εξαιρετικο παιχνιδιος παιζω πολυ γραφικα κινητο σκυλι αξιζει ευρω εγω χρησιμοποιω browsing games μουσικος κολαει ΠΟΥΘΕΝΑ παρτε τοοο,5
θεωρω σοβαρο αρνητικο σαρωτης δακτυλικος αποτυπωματο κινητο λεφτα αξιζω,4
παρω εδω λιγος καιρο χρωμαα οθονη ειναι χαλιος εχω ωραια ζωντανα χρωμαα κοκκινο ουτε πρασινο εχω απογοητευτω ☹,1
εβδομαδα ειναι γρηγορο κολλαω εχω τιμιες καμερα βολικο μενος μεγεθος υλικα τιμη συμφωνησω και περισσοτερους ηχο αβανταζ ωστοσο σχετικα μπαταρια προβληματιζω συνοπτικα καλος επιλογη λεφτα μεση χρηση κανω περισσοτερος κοσμος,4
δευτερο κινητο κορη συζυγο αξιζω χρηματα παραπανω πραγματικο value for money,5
κινητο ειναι πολυ αργος πεταμενος λεφα ποιος αργος απο ενα i phone αξιζω χρηματο,2
παιδιο κινητο ειναι αυτου θελω κινητο κουμπακι αλλα εχω καμερα ποιοτηα ιδιος αναλυση παντος δαχτυλικο αποτυπωμα face id δουλευω τιποτο μονο κλησει ειναι λιγο σοσιαλ μιντι επιση πολυ αργος λογικο γιατι ειναι σαμσουνγκ λαθος δωρο κινητο αξιζω,1
εξαιρετικο κινητο καλυτερος δω και λατρευω ομορφος ομορφος φαινεται βαζω κι εκπληξη ποσο καλο και ομορφος βαζω,5
πολυ φθηνος κινητο εγω αγορασα ευρω κατι θες ενα γρηγορος φθηνος smartphone εχω προβλημο θυσιασω premium features φθηνη ευπροσδεκτη τιμη τοτε ηταν ενα τελειο fit εσενα,3
τελειος κινητο χρονο παθαινω σπαω κολλαω βγαζω τελειος βιντεο απλα zoom χαλιος παιχνιδι τρεχω τελειος παιζω fortnite φορτωνω μιση ωρα ξεφορτωνω μερα,5
Χαλια ενταξω δουλεια κανω αξιζω λεφτα λεφτα μπορω αγορασω xiaomi redmi note χιλιες φορα καλυτερο,1
καλο μ' αρεσω χρησιμοποιω ωρα απλα βγαζω υπενθυμιση υπερθερμανση κ μπορω χρησιμοποιησω λεπτα,5
ωραιος κινητο λεφτα προβλημα μπαταρια κρατω μια μερα παιζω παιχνιδι,4
κινητο χρονο στιγμη φθηνοτερος μοντελο samsung καλο κινητο χρηματα μπαταρια απιστευτη επεξεργαστης γρηγορος συνιστω,4
εχω πολυ ακριβοτερος κινηα παρελθον ηταν αδικος συγκριθει κινηα ευρω παρω λογω μεγεθου ειναι απλα καταπληκτικος χρηματο παρα πολυ βολικος χερι νομιζω παω ποτε ξανα κινητο μεγαλυτερο εξαιρετικα τιμιος επιλογη Update τιμιοτερη επιλογη αυα χρηματα θελω κινητο μεγαλες διαστασει φορτωσω καμια αρι εφαρμογης κανω κολλημα μπαταρια υποκειμενικο θεμα προσωπικα βραδυ εχει βρω λιγοτερο μπαταρια φορτιζω ξυπνησω εταιρεια βγαλω μικρα διαστασει κινητα δυνατα χαρακτηριστικα,5
εχω κινητο χρονο τωρα ειμαι απολυτα ευχαριστιμενος εχω πολυ καλη καμερας γρηγορος σχετικα επεξεργαστη εγω πρωσοπικο χρισιμοποιουσα καθημερινη βαση κακη χρηση απο δικη μεριο ηταν παλι αψογος,4
μινες ευχαριστημενος αρνητικο καλος ποιοτηα ηχο,5
κινητο μηνα καλο χρηματα γρηγορο κολλαω φορτιζω φωτογραφια βιντεο βγαζω καλος αναλυση βραδυ βγαινω φωτο ελαττωμα διαπιστωσω ηχειο μπορω δυνατο μουσικη οκ πειραζω πραγματικα δω αρνητικα σχολιο καταλαβαινω βρηκαν προβλημαα κινητο αψογος χρηματα θελω ποιοτικο οικονομικο διστασω παρω προτεινω ανεπιφυλακτο,5
samsung galaxy ae κινητο αναλυση οθονη ειναι τρομερος φορτιζει παρα πολυ γρηγορα μπαταρια εχω μεγαλη διαρκειο αποθηκευτικος χωρος λιγο περιορισμενος φωτογραφια βιντεο καλος αναλυση προβληματιζω δακτυλικο αποτυπωμα ειναι απαισιο περισσοτερες φορα δουλευω ηχειο μουσι δυνατο προτεινα value for money σιγουρα,4
καλυτερος κινητο οικογενεια λενε καλυτερα μπραβο samsung galaxy ae χρωμα υπεροχος παρω μπλε απλα αγαπω,5
λατρευω ειναι οτι καλυτερο μεσα περιπος λεπτας εχει φωρτησω βγαζει καλες φωτογραφιε ειναι γρηγορος γενικα αξιζω λεφα σχεση αλλες κακα αξιολογησει διαφωνω κανω παντος πιστευω πρεπει παρω παιδιο ⭐ ⭐ ⭐ ⭐ ⭐,5
αγορα χρονο διακοπτω λειτουργια συχνα ενδειξη υπαρχω sim τηλεφωνο αναγκαζομαι κανω επανεκκινηση φορα βγαζω ενδειξη επανεκκινηση προβλημα μητρικος καρτα λεω Samsung δυστυχως αστοχη αγορα,1
αυτο κηνιτο ειναι πολυ καλος εαν γενικα θελω πολλα απο ενα κηνιτο επειδη εχω καποιο ipad οπως εγω πρπει διστασω παρω βγαζω τελειος φωτογραφιε βιντεο αναλυση οθονης ειναι πολυ καλη μπορω παιζω ελαφριος παιχνιδι σερφαρει πολλος αλλα αυτο αρεσε καθολου ομως ειναι μικρη ζωη μπαταρια εαν π χ εχεις αλλη συσκευη βλεπω βιντεο κ α θελω φορτιζμα καθε βραδυ αλλα εμενα αυτο πηραζει γοατι χρησημοποιω ελαχιστα σχεση ταμπλετ,4
κινητο χρονο πραγματικα αξιζω λεφτα μπαταρια μετριος ηχος χειροτερο καμερα πραγματικα κακος δω ειδικα νυχτα φωτογραφια βγαινω χαλι φαινεται κακος επιλογη απογοητευτικο samsung,1
εψαχνα κινητο κορη κατεληξα απο ενα μηνας μπορω παω οτι ειναι value for money εμφανισιμο -το λευκο ειναι περλε ομορφο-με καλος δυνατοτητα κολλαω τιμη ευρω-δεν νομιζω υπαρχω καλυτερος,5
πολυ καλη οθονη φωτογραφιε λεπτο σχεδιαστικα ομορφο αλλα πραγματικα απαραδεκτο ηχειο μετριος ταχυτηα,3
καταρχην μπαταρια καλος χρονων παιζω παιχνιδι κινητο σκεφτειτε παω χρειαστηκαν ωρες συνεχομενου gaming καμερα αψογη βγαζω τελειος βιντεο λειτουργια προστασια κινητου πηγαινω ρυθμισει φροντιδα συσκευη δακτυλικο αποτυπωμα γρηγορος face id αξιζω λεφτα προτεινω ανεπιφυλακτα αρεσε μεγεθος στενομακρο συνηθομαι βολευω χρειαζομαι τεραστιος τσεπη χωρεσω απλα περιμενω λειτουργια δακτυλικο οθονη θυμισω €,5
€ ok μπαταρια κρατω τελος ημερα θες επειγοντως φορτιση γρηγορη φορτιση ηχειο καλυτερος μπροστινος καμερα κανω σκια εκνευρισταλλω φαινεται λευκο φοντο δακτυλικο αποτυπωμα αργο λεφτα δινω πιστευω ok,3
χρονο κλεινω πετω σιμ νοημα περιμενω ευρω τηλεφωνο,2
πολυ καλος απλως εκανε ενα black out οποιος εκλεινε μπορουσες απενεργοποιησεις εβγαζε κουμπιας εκτος απο αυτο ειναι v πλαγιας αναγκαστηκα κανω format,4
αγορασα συγκεκριμενος κινητο μηνα μενου γενικα επιλογη aps samsung καθιστω δυσχρηστος ποιο μεγαλος προβλημα ασθενος σημα χανω κλησει στελνω μηνυμαα παιρνω ωρες απογοητευμενος κινητο ξερω απλα ελαττωματικο,2
ειναι τελειος κινητο αξιζω λεφα κολλαω καθολου εχω τελειος μπαταριας καμερας παιχνιδι κολλαεισας προτεινω,5
κινητο λευτατου ειναι τρικαλο γιατι ειναι μικρος ανατομικο εχω πολυ καλη καμερας τραβαω παρα πολλυ καλος βιντεο αυτο εχω λεω εγω ειναι οτι κινητο ειναι απηθανος,5
μενω ευχαριστημενος συγκεκριμενη συσκευη εσπασα πηρα δευτερη φορα κινητο πολυ τιμιο λεφτα,5
χαλιο κινητο παρω πριν βδομαδα ανοιξα χωρο χωρο κατεβασα παιχνιδι παιζω χωρος σμο πεφτω καμερα μετριος η μπαταριος μετρια καλο φορτωνω αξιζαν καν αυτο βαζω αστερακι,1
χρονο λεω καλο μπαταρια κρατω κολλαω φορα γινομαι σπαστικο € κομπλε καλυτερα κοιταζω huawei,3
ευχαριστημενη τηλεφωνο χρηση μηνα μπαταρια αρχισω πεφτω λογικο αρκετος χρηση κρατω συνηθως ημερα φωτογραφια καθαρος ηχος δυνατος παρασιτα κολλαω ιντερνετ γρηγορο αρκετο χωρο χρειαζομαι σβηνω εφαρμογης προβλημα handsfree φορα χρησιμοποιω αλλαξω στιγμη συνομιλητης αναφερω δυσκολια ακουσω σημαντικο απλα χρησιμοποιω handsfree μιλησω,5
καλο τηλεφωνο ακουνε ακους πεντακαθαρος ολος δουλευω τελειος λογο προτεινα ανοιγω οθονη διπλο tap ανοιγω γνησιος θηκη samsung θηκη σα μαγνητη ανοιξει σα βιβλιαρακι αναβω κανονικα,4
κινητο μηνα μπορω λεω αψογος φωτογραφια θεϊκος βιντεο απιστευτος κολλαω μπαταρια κρατω φορτιζω εκατο λεπτα αξιζω χρηματα σιγουρα θελετε μπαινω ρυθμισει γραφω εφαρμογης πληρους οθονη βαζω εφαρμογης θελω πληρους οθονη ηρθε Χριστουγεννα υπηρχαν παραγγελια τελειος απολυτως προβλημα κινητο ελαφρυ σπαω ευκολα δαχτυλικο αποτυπωμα δουλευω σχετικα απλος δουλευω ιδρωμενος δαχτυλο κινητο λατρεψα βιντεο βγαζεις τελειος νομιζω fps παρτε αξιζω,5
κινητο αξιζω χρηματο μονο μπταρια ωρας ξεφορτιζω ξερω ισχυει αλλλον εγω εχω μηνα κινητο εχω γραμενο κινητα κολω,4
τραγικο κινητο παρω αντρο μ μηνα νομιζω χειροτερος κινητα κολλαω πετω συνεχεια παραθυρο διαβαζω σιμ αγοραστηκε γτ κινητο δεχομαι μεγαλη υπηρχε θελω σερβις σταλθω Αθηνα Samsung,1
καταλαβαινω καλος σχολιο απο ποιον πλανητη προερχομαι ειναι μακραν χειροτερος κινητο ειχα ατυχι πιασω χεριο εχω μονο μηνα και ηδη περιμενω επομενο ερθω καμερα= οτι χειροτερος μαρουλι καλυτερες φωτογραφιε βγαζω μπαταρια= γελι κλαματας μαζι οθονη= μετρια τιποτα ιδιαιτερος ηχος= χωρις ακουστικα ειναι λες σφαζω κοκορι ακουστικας κατι γινομαι γενικη λειτουργια= οτι χειροτερο κολλανε ολος αππ υπολειτουργω κλεινω μονο ανοιγω μονο πατας κατι κανω αιωνε νιωσω δαχτυλικο αποτυπωμα= απλα δουλεψε ποτε βαζω ατομας δαχτυλικο αποτυπωμα Λεφτα= αξιζω λεφα τιποτο χαρισω πεταξτε σερφαρισμα= κολλαει κολλαω κολλαω gps= χανει μανας παιδι παιδι μανας μπροστα λεει ειναι προορισμο πισω δειχνω αιντε σημα= πατο μηδεν ακουω ελληνικος ξενο νουμερο πιανω σημα καλο ουτε δεδομενας,1
ψαχνω κινητο ευρω αξιολογη επιλογη μεγεθος βολικο χρηστη ελαφρυ λεπτο σχεση ιδιας τιμη φαινεται κινητο ακριβος κατηγορια απασχολω εμφανιση δινω αισθηση οτι συμπαγος ανθεκτικο φωτογραφια βιντεο τιμιος τιμη χαιρομαι πληρωσα παραπανω πραγματικα χρειαζομαι ξεχνω οτι καταστηματο κοστιζω ευρω στιγμη προερχομενος παλιο κινητο μπαταρια φαινεται καλος ξερω γινομαι ακριβα κινητα,5
κινητο αγοραστηκε μεγαλος ανθρωπο ειχε καποια οικιοτηα smartphone αλλα εψαχνα βρω κατι μικρο χερι μπαταρια κρατω μερα τρεχω σχεδον ολες social media εφαρμογε χωρις προβλημο εχω θυρο type-c οθονη ειναι απλη οχι amoled εχω σχεδον μηνα ειναι ευχαριστημενος,4
πειρα δωρο πατερας πατερας χαρα μπαταρια κρατω μερα εχω viber whatsapp χαρα,5
λεφτα τιμιος κινητο Καλος επεξεργαστη ομορφη οθονη -μετρια κυρια καμερα εξωτερικους χωρου ικανοποιητικος συνθηκα χαμηλος φωτισμος μετρι κακη selfie camera μπορω καλος -το ηχειο εχω χαμηλη ενταση -μετρια μπαταρια εντονη χρηση βγαζω ωρες ηπιος χρηση βγαλω ωρο παρολα ευρω αγορασα μετα απο μηνα χρηση μπορω λεω μετανιωσα μεσο χρηστη θελω fb insta browsing youtube καλυτερος χρηματα,5
ερχομαι redmi plus μακραν samsung xiaomi ειλικρινα μενω απογοητευμενος xiaomi,4
μανα χρησιμοποιω λεω αληθεια ικανοποιητικο καλος τιμη πλαστικο πλαστικο εσπασε λεω alcatel υπαρχω και samsung βγαινεις προσεχω αφηνω ειδαλλως σπασω πλαστικο,4
Δεκεμβρη κακος κινητο καλος καμερα αρεσω,2
καλο κινητο αξιοπρεπεστατο χρηματα αξιζω αρνητικο η μπαταρια πεφτω,4
καλο αξιοπιστος τιμη γρηγορο μικρο προβληματακι gps φορα χανω σημα προβλημα παλιοτερος μοντελο samsung,4
ειμαι κατοχο εδω μηνα μπορω λεω οτι αξιζω λευτος αλλα καποιες μικρες απολυα μερικες φορε δαχτυλικο αποτυπομα ποιανω επειση face id καποιες φορε κολαω σβηνω τελο μπαταριας ειναι μετριος καλη μηνα κολαω αφανταστα καμερα τρισαθλιος γενικα κινητο μηνα πεταμα,3
πολυ καλος κινητο εχω μηνα κολλαω καθολου μονος αρνητικος οτι πεφτω ματαρια λιγο γρηγορα αλλα φορτιζει πολυ γρηγορα πολυ καλος κινητο συνιστω,4
vfm κινητο αγορασα προαλλες παραπονο μπαταρια πεφτω σχετικα ταχυφορτιστη φορτιζω εξισορροπειται προβλημα παραπονο-αν λεω δακτυλικο χρειαζομαι χρονο αναγνωρισω αποτυπωμα καλο κινητο συνιστω,4
δευτερο smartphone τηλεφωνο nokia windows τις λιγες μερα απολυτα ικανοποιημενος ταχυτητα αξιοπιστιο εννοια οτι δεν κολλαω ανταποκρινομαι προβλεψιμος,5
καταπληκτικος συσκευη απολυτα ικανοποιημενος πολλη καλος τιμη ηχος μπορω καλος ταλο so far so good,5
κινητο ειναι τελειος φορτιζει παρα πολυ γρηγορα κ τελιωνω πολυ αργο μπαταριας ειναι γρηγορος γενικα μονο χαλαω ειναι φωτογραφιε βραδυ απογευμο χαρο βγαζω,4
αγορασα κορη λεω ευχαριστημενη καλος σχεση ποιοτητα τιμης,5
αστερι πηγαινω τηλεφωνο τροπο ενεργοποιηθω πλαϊνο κουμπι εφοσον Samsung αφαιρεσε κεντρικο κουμπι οθονη επρεπε double tap ξυπνω τιμιος κινητο λεφτα δινω,1
τηλ τελειος βδομαδα κολλαω ζεστανω ευκολα λεω ωραιος τηλ μπραβο Samsung,5
χρηματα εξαιρετικο συγκεκριμενος κινητο μεσος ορο κυκλοφορω αγορα βγαζω καλος φωτογραφια selfie υστερω βιντεο συνθηκα χαμηλος φωτισμος μηνα κολλησω γεμισω εφαρμογης μπαταρια χρησιμοποιω sim δεδομενα ανοιχτα συνεχως κρατω σιγουρα ημερα προτιμω μεγαλος διαρκειο σιγουρα γρηγορη φορτιση βγαλω φορα δυσκολη θεση περιμενω πολυ ωρα φορτισω κινητο αναγνωριση προσωπο ξεκλειδωμα συσκευη χρηζω περαιτερω βελτιωση διοτι φορα αναγνωριζω προσωπο χωρητικοτητα συσκευη ακρως ικανοποιητικος φυσιολογικα πλαισια δυνατοτητα βγαζω δυσκολη θεση αγορασω καρτα μνημη συμπερασματικα αξιοπρεπος κινητο μπορω αγορασω λιγος χρηματα χρησιμοποιω καθημερινα δημιουργω προβλημαα,4
αστερι βασικος καμερα γεμομαι απο σκονη δυσκολευομαι focus γενικος γραμμη καλος,4
χρηματα ευρω καλος αγορα τελειος οθονη καμερα σχετικα γρηγορος καθημερινος απαιτησει μεσο χρηστη κινητου καλος μπαταρια βγαζω ανετα μερα φορτιζω χρονο ρεκορ ωραιος απλο εξωτερικα μαυρος χρωμα ανετος μεγεθος βαρος μπορω χειριστω ανετα χερι ηχειο καλο συνιστω θελω ακουω συνεχεια μουσικος αριστη ποιοτητο λιγος λογια αριστος vfm κινητο μεσο χρηστη υπερβολη κουδουνι ελπιζω βοηθησα,5
καλος επιλογη μενου εχω ευκολια xiaomi εχω συνθετες λειτουργια ειδικα οσος θελω στελνω mail λαμβανω ειδοποιησει βολεψω κ απλος χρηση χαρα μπαταρια φορτιζει πολυ γρηγορα κρατα πολυ συνετη χρηση μερα ειδικα gps τρωει αρκετη μπαταριος παρτε θηκη γιατι ειναι αρκετος ελαφρυ γλιστρα χεριο,4
λοιπον κινητο κανονικοτατη χρηση εως απαιτητικη κραταω γυρω ωρε εχω κανενος παραπονο απο ταχυτηα αριστη ποιοτηα κατασκευη φορτιση γρηγοροτατη πιστευω οτι χαρις αυτο samsung μπορω ανταγωνιζομαι ακομα κινεζιες τιμη ειναι πολυ τιμια αυτο προσφερω,5
εξαιρετικη ποιοτικη επιλογη χρηματο ευρω λιγο καλυτερες φωτογραφιε ειχε μπορουσες κανω double tap ανοιγμο οθονη ηταν τελειος,5
καλος αγορα σκληρος επαγγελματικος χρηση γρηγορο ιντερνετ λειτουργια ατελειωτη μπαταρια καλος καμερα τελειος ηχος βιντεο κλησει πηραν συνεργατα μενω ικανοποιημενοι ποιοτητο ξεπερνω τιμη,5
ae mi a διαλεξα ae χαρακτηριστικα ονομας κουβαλω υποστηριξη σπιτι samsung s mini κανονικο redmi a prime samsung δουλευω συγκεκριμενα xiaomi ανακυκλωση κυρτωσε λογο θερμοτητα καταστημα δεχθηκε επισκευη εγγυηση ισχυριζομενο οτι στραβωσε τσεπη ραγισμα σπασιμο η φθορα πεφτω μισο μετρο θρυψαλο οθονη παρολο δουλευε πηγαινω καταστηματο επισκευη μπορεσαν φτιαξω καλυτερα μετριοτητα διαρκειο εγγυηση τρεχα γυρευε βγαλω ακρη μερα κινητο χερι κανω βασικα υποσχομαι επανελθω διαμορφωσω καλος εικονα,4
παιζομαι τηλεφωνο εβδομαδα τελειος φορτιζει πολυ γρηγορα αξιοπιστος συνιστω παρω αφοβα,5
αγοραστηκε καινουργιος γνησιος θηκη samsung λιγες μερα εσπασε οθονη πεσω κινητο κατω βρηκα τσαντακι θηκη σπασμενο επιση κινητο κανω κολληματο παιχνιδι αναβαθμιση samsung απεκτησε προβληματας ταχυφορτηση σταματησε λειτουργω μπαταρια κανω διπλασιος χρονο φορτισω ενεργοποιηση κινητος μπαινω λειτουργια ενοχλειτε,3
αρκετα γρηγορο αξιοπιστος εχω παραπωνα οσος αναφορο βιντεο φωτο Αλλα κακος κομματι μαυρος μαυρος ειναι απλας αισχρα,3
κινητο αψογος ποιοτητο ανωτερη τιμη κατηγοριας πραγματικα υπαρχω λογος αγορασω κινεζικα κλησει κανενα προβλημα αισθητηρα οθονη αφη σφαιρα οθονη μακραν ανωτερη αντιστοιχος κινητα χρωμαα φωτεινοτητο καλα μπαταρια εντονη χρηση παιχνιδι διαρκω δυο μερα τηλεφωνο μερα email browsing social αρκετο καιρο χρηση προκυψω προβλημαα αντιστοιχα κινεζικος συσκευη χανομαι internet εισερχομενες κλησει κριμος,3
ποιοτητο χαρακτηριστικα samsung κινεζικη τιμη samsung καθιερωσω ορθολογικοτερη τιμολογιακος πολιτικη,5
γενικος οτι πληρωσει παιρνω εδω παιρνω κατι παραπανω πολυ καλο κολλαω μπαταριας κραταω φωτογραφιε ευρω κινητο ειναι σουπερ θες πολυ καλες φωτο πας αλλου τιμιο κινητο πρακτικους ανθρωπου,4
καλος μεγαλη ευκρινεια οθονη γρηγορο αξιοπιστος φωτο βγαζω ευρυγωνιο φακο ιδιαιτερος video τραβω μετριος,3
